text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
"@BosPublicRadio Our pit bull, Missy splooting at the dog park-  from Ann Kelley in North Billerica https://t.co/HIZM00MssO",2022-08-22 19:17:20.575771,1559952274587353090,2022-08-17 17:16:19+00:00,0,0,2,0,"Billerica, MA",01be8aa8195ae3b6,aekelley13,53,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.36099541187286377
@PaulVanderKlay Might I recommend building a little buffer into your drive up to take some pit stops along the North Shore of Lake Superior. Get a bite to eat at the Duluth Grille in Duluth. Sneak in a little hike at on the cliffs at Tedegouche State Park. Explore quaint Grand Marais. Worth it👍,2022-08-22 19:17:20.575794,1559655129573458161,2022-08-16 21:35:34+00:00,0,0,3,0,,,PaulAnleitner,2182,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.4470815360546112
"Want to help to tackle youth #homelessness? Join @BW_SciTech and @Shoosmiths here at #AlderleyPark as we host the inaugural @LandAid North West 10K. 

Run, jog, walk, and enjoy the beauty of the Park's trails. Followed by post-race drinks in Glasshouse. 

https://t.co/sUaw5NqeOD. https://t.co/ePVaAMGUh6",2022-08-22 19:17:20.662587,1559557391699644417,2022-08-16 15:07:12+00:00,0,0,5,2,,,AlderleyPark,3536,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.4195123612880707
Investigators will be near Central Way and Commerce Court for the investigation and are asking people to avoid the area. https://t.co/BUlDCMJmeN,2022-08-22 19:17:23.297429,1561866499601620992,2022-08-23 00:02:46+00:00,0,0,1,0,,,ABC10,157607,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.3631054759025574
"City officials recently said a lake housing a popular attraction at the North Myrtle Beach Park and Sports Complex is safe, despite receiving concerns and questions about the condition of its water from the public. https://t.co/FeH1Iwk4ly",2022-08-22 19:17:23.297456,1561820512346689539,2022-08-22 21:00:02+00:00,0,0,1,0,,,PCMyrtleBeach,6211,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.42389002442359924
"https://t.co/ayUzsjCiQV
“No longer will Black kids be playing in this park and have to wonder why a Confederate flag is flying because it is not flying in this park anymore.”

More North Carolina mayors like this, please.",2022-08-22 19:17:23.297465,1561784196368154625,2022-08-22 18:35:43+00:00,0,0,1,0,,,Ex67T20,3866,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3808428645133972
"Bridgeport PD arrest 2 people after crash, shooting https://t.co/xz8ZULLzjQ 
Crime Free Democrat Connecticut",2022-08-22 19:17:23.297472,1561781849420087296,2022-08-22 18:26:24+00:00,0,0,1,0,,,SwickSpeak,357,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.36800098419189453
"JOBS BOARD: New roles with Cubitt &amp; West, Clarion Housing Group, Fairfield Halls, The Collegiate Trust, Volkswagen, Croydon Health Services NHS Trust and more. https://t.co/Qc3qF27bfC https://t.co/nKnodPtRUO",2022-08-22 19:17:23.297479,1561777726314496000,2022-08-22 18:10:01+00:00,0,0,0,0,,,nowcroydon,11352,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.3666749596595764
"This was a horrible strategy that being said the dude was an emotionally abusive drug addict who was ruining lives and now he's hurt another one deciding to run across a high way like a dumbass
https://t.co/tQSNzDG1nL",2022-08-22 19:17:23.297499,1561746448991092738,2022-08-22 16:05:43+00:00,0,0,0,0,,,sooners4life00,612,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.39910751581192017
@OgA1cee @AlisonMontoya @FOX19 No this isn't anything new lol tons of crime has gone on for years in fairfield township lol I used to live in Walden Ponds trust me your little suburbs aren't as safe as you thunk they are lol quit living in a fantasy world crime happens eveeywhere...,2022-08-22 19:17:23.297507,1561689023709696002,2022-08-22 12:17:32+00:00,0,0,0,0,,,DonaldT06129048,0,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.38217759132385254
"Multiple police vehicles and crime scene tape could be seen in the area around midnight. Check back for updates as more details become available. 
 https://t.co/jxgJqLuSI6",2022-08-22 19:17:23.297514,1561677260440145920,2022-08-22 11:30:48+00:00,1,1,3,0,,,KSTP,129445,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.37226030230522156
Multiple police vehicles and crime scene tape could be seen in the area around midnight. https://t.co/wKaTqUxjV9,2022-08-22 19:17:23.297521,1561672041937440771,2022-08-22 11:10:03+00:00,2,0,7,0,,,TestSnd,4,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3697161376476288
Multiple police vehicles and crime scene tape could be seen in the area around midnight. https://t.co/njNm7as3F2,2022-08-22 19:17:23.297528,1561672039748014082,2022-08-22 11:10:03+00:00,0,0,0,0,,,CTMirror,34520,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3722221553325653
"To Change adjacent Christopher Park; and the North American nation. The ""total crime risk"" is",2022-08-22 19:17:23.297542,1561609754753073152,2022-08-22 07:02:33+00:00,0,0,0,0,,,CTViewpoints,1282,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3571483790874481
Police said the shooting happened on Theodore Avenue near Riverview Boulevard in the city's Walnut Park West neighborhood at around 6:15 p.m. https://t.co/szqdPuMoT7,2022-08-22 19:17:23.297555,1561519033303945216,2022-08-22 01:02:03+00:00,0,0,3,1,,,stltoday,281158,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.4075581431388855
