text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"I met Victoria last month. Another person and I helped her wheel her cart across the street because a cop ordered her to move along. 
#WhereDoWeGo 
https://t.co/aM3ABKGrdN",2022-12-28 20:42:29.901068,1608176271682580480,2022-12-28 19:01:16+00:00,0,0,0,0,,,EasterSealsBCY,"British Columbia, Canada",688,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Tina Palmer Bert Petty Victoria Camp Judy Law #南京 #南京线下 https://t.co/JVkE8AjEE7,2022-12-28 20:42:29.901081,1608175571569369088,2022-12-28 18:58:29+00:00,0,0,0,0,,,kronayne,"Sacramento, CA",9622,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"For our Vancouver Island friends: Recycle your live Christmas tree and help support Easter Seals Camp Shawnigan! Chip In for the Kids January 7 &amp; 8, 2023 (10am-4pm)in Victoria, Shawnigan Lake, Mill Bay and Duncan. 

For locations and more info:
https://t.co/H8Z8cU0whx See less https://t.co/LrvizYFH90",2022-12-28 20:42:29.901134,1608164816572530690,2022-12-28 18:15:45+00:00,0,0,0,0,,,SimzThema,Jozi - South Africa,160,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"Last camp of the year, and what a beauty it is at @n1hotel Victoria Falls! Next few days will be packed with activities so stay tuned.. @ Victoria Falls, Zimbabwe https://t.co/KXDtfXIC1C",2022-12-28 20:42:29.901164,1608156599377436673,2022-12-28 17:43:06+00:00,0,0,0,0,,,PrinceReali,,1,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Jean Dunn Bloor Victoria Camp Maud Ricardo #菏泽市 #菏泽市线下 https://t.co/p6AnMTZk9x,2022-12-28 20:42:29.901178,1608138862509064199,2022-12-28 16:32:37+00:00,0,0,0,0,,,Siavashsha,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Bevis Camp Victoria Joule Alan Dolly Cathy Camilla #连云港 #连云港线下 https://t.co/4by1tTCJuu,2022-12-28 20:42:29.901191,1608138333150130177,2022-12-28 16:30:31+00:00,0,0,0,0,,,karnakar_e,联系方式↑,47,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Victoria's Secret PINK Thong Panty Set of 3  https://t.co/CygnIb7dXn,2022-12-28 20:42:29.901203,1608122524574834691,2022-12-28 15:27:41+00:00,0,0,0,0,,,Gabe52258061,联系方式↑,2,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/VTPbmUgD1D,2022-12-28 20:42:29.901215,1608114107982680065,2022-12-28 14:54:15+00:00,0,0,0,0,,,bUCF5LsgbnwMx9V,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/KFar5oCJ0J,2022-12-28 20:42:29.901228,1608109117914353669,2022-12-28 14:34:25+00:00,0,0,0,0,,,GirlsinPolitics,Worldwide,4056,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Sidney Camp Xaviera Byron Victoria Franklin Beatrice Richardson #南京 #南京线下 https://t.co/1hbrsEgZB6,2022-12-28 20:42:29.901240,1608095985707937793,2022-12-28 13:42:14+00:00,0,0,0,0,,,girlsnbusiness,"Washington, DC",129,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"Register for the Girls in Business Camp #Melbourne 2023 on 8 Jul. Girls learn the basics of business, create a business then pitch the business to a panel of investors. Tickets ➡️ https://t.co/cOAluvWCxD #Victoria #Sunbury #Craigieburn #Geelong #Bendigo",2022-12-28 20:42:29.901264,1607997326056095744,2022-12-28 07:10:12+00:00,0,0,0,0,,,CHPVic,"Melbourne, Victoria",5550,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"Register for the Girls in Business Camp #Melbourne 2023 on 8 Jul. Girls learn the basics of business, create a business then pitch the business to a panel of investors. Tickets ➡️ https://t.co/Ns0Frt3zHu #Victoria #Sunbury #Craigieburn #Geelong #Bendigo",2022-12-28 20:42:29.901277,1607997325460340736,2022-12-28 07:10:12+00:00,0,0,0,0,,,SaraswaMrinal,联系方式↑,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Bevis Camp Victoria Joule Alan Dolly Cathy Camilla #连云港 #连云港线下 https://t.co/mPxXUNnwO9,2022-12-28 20:42:29.901289,1607993161326170113,2022-12-28 06:53:39+00:00,0,0,0,0,,,IntranceIt,Western Australia,624,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"Demand remains too high for Victoria’s homelessness services to meet. 

16,111 people were turned away from homelessness services last year, reflecting a need for more funding.

Here's @aihw's snapshot of homelessness in Victoria: https://t.co/GA9c9a6E5e #EndHomelessness https://t.co/CFpLHVPjOB",2022-12-28 20:42:29.901301,1607947321114779650,2022-12-28 03:51:30+00:00,1,0,6,3,,,cb39n9y9k4j4guk,联系方式↑,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/2XK1EkfHey,2022-12-28 20:42:29.901313,1607927506107236354,2022-12-28 02:32:45+00:00,0,0,0,0,,,MasunDagher,联系方式↑,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/HeCtuTZJPL,2022-12-28 20:42:29.901337,1607910690752442368,2022-12-28 01:25:56+00:00,0,0,0,0,,,TBennz,"Victoria, British Columbia",830,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/BqoPkgKWRc,2022-12-28 20:42:29.901350,1607902736795959297,2022-12-28 00:54:20+00:00,0,0,0,0,,,OmkarSh28849961,联系方式↑,2,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
