Assigned To,Relevant to Victoria,Relevant to Homelessness,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
Oren,,,"Adena vs Fairfield | Ohio High School Basketball Live Stream
WATCH LIVE via 👉 https://t.co/JKwqqxCA9g
The Fairfield (Leesburg, OH) varsity basketball team has a home non-conference game vs. Adena (Frankfort, OH) today @ 7:30p.",2022-12-29 16:40:35,1608261470953017347,2022-12-29 00:39:49+00:00,0,0,0,0,,,WFIWSPORTS,"Fairfield, IL",869,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"173 homes sold in Fairfield in November 2022! ❤️ 

The highest-priced home to sell was $624,197!! 🏡 This has affected YOUR home's value! 💪 

Go to https://t.co/w9ArnRhofE",2022-12-29 16:40:35,1608260293997789186,2022-12-29 00:35:08+00:00,0,0,0,0,,,DanteMo93455816,,229,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"Adena vs Fairfield | Ohio High School Basketball 
🏆🇺🇸🏀𝕃𝕀𝕍𝔼 𝕆ℕ𝕃𝕀ℕ𝔼 𝕎𝔸𝕋ℂℍ ➡️ https://t.co/BRYytNVEVR
The Fairfield (Leesburg, OH) varsity basketball team has a home non-conference game vs. Adena (Frankfort, OH) today @ 7:30p.",2022-12-29 16:40:35,1608259703724986368,2022-12-29 00:32:48+00:00,0,0,0,0,,,karlachamba63,,15,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"Warde vs Ludlowe | Connecticut High School Basketball Live Stream
WATCH LIVE via 👉 https://t.co/JKwqqxCA9g
The Ludlowe (Fairfield, CT) varsity basketball team has a home conference game vs. Warde (Fairfield, CT) today @ 6p.",2022-12-29 16:40:35,1608259270600192002,2022-12-29 00:31:04+00:00,0,0,0,0,,,ahsny_telany,,7,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"Notre Dame Catholic vs Fairfield Prep | Connecticut High School Basketball 
🏆🇺🇸🏀𝕃𝕀𝕍𝔼 𝕆ℕ𝕃𝕀ℕ𝔼 𝕎𝔸𝕋ℂℍ ➡️ https://t.co/BRYytNVEVR
The Fairfield Prep (Fairfield, CT) varsity basketball team has a home non-conference game vs. Notre Dame Catholic (Fairfield, CT) today",2022-12-29 16:40:35,1608256319664029696,2022-12-29 00:19:21+00:00,0,0,0,0,,,Idaho511,,910,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"Warde vs Ludlowe | Connecticut High School Basketball 
🏆🇺🇸🏀𝕃𝕀𝕍𝔼 𝕆ℕ𝕃𝕀ℕ𝔼 𝕎𝔸𝕋ℂℍ ➡️ https://t.co/BRYytNVEVR
The Ludlowe (Fairfield, CT) varsity basketball team has a home conference game vs. Warde (Fairfield, CT) today @ 6p.",2022-12-29 16:40:35,1608255980890124290,2022-12-29 00:18:00+00:00,0,0,0,0,,,dwitrey,,1,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"Tomorrow is older daughter’s birthday. Making her a tea at home. Cucumber, egg salad, and chicken salad sandwiches. Scones with clotted cream and strawberries from https://t.co/LxvgZncAZh  Petit fours from Balducci’s and homemade lemon bars. Chocolate birthday cake. Whew!",2022-12-29 16:40:35,1608248267808165888,2022-12-28 23:47:21+00:00,13,0,48,0,,,ianincolwood,"Colwood, British Columbia",101,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,Fairfield takes home the Consolation Championship at the EHT by defeating Hamilton County 56-46! The Mules went 3-1 at the EHT winning 3 straight after losing their first game to Anna Jonesboro!,2022-12-29 16:40:35,1608232915418202113,2022-12-28 22:46:21+00:00,1,0,1,0,,,VadaJames,"New York, NY",790,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"@jodyjsperling My mom.  In 00-03 worked in Fairfield,  CT. (Home of profiling enablers of 911) was subject to wage and hour discrimination which culminated in settlement in 02.  Pursuant to taminski v admin Atlantic review I took on other jobs there where prior employer associates and police",2022-12-29 16:40:35,1608229350880460800,2022-12-28 22:32:11+00:00,1,0,0,0,,,kisshunter3,"American Fork, UT",13,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"Notre Dame Catholic vs Fairfield Prep - High School Boy's Basketball
Lancers @ Jesuits
LIVE ON : https://t.co/va0QN30gOr
The Fairfield Prep (Fairfield, CT) varsity basketball team has a home non-conference game vs. Notre Dame Catholic (Fairfield, CT) today @ 8p.",2022-12-29 16:40:35,1608194832333426688,2022-12-28 20:15:01+00:00,0,0,0,0,,,RudyPerkins_RE,"Trumbull, CT",3,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"Adena vs Fairfield - High School Boy's Basketball
Warriors @ Lions
LIVE ON : https://t.co/va0QN30gOr
The Fairfield (Leesburg, OH) varsity basketball team has a home non-conference game vs. Adena (Frankfort, OH) today @ 7:30p.",2022-12-29 16:40:35,1608192896838307841,2022-12-28 20:07:20+00:00,0,0,0,0,,,reqi_r,,5,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"Gallia Academy vs Fairfield Union - High School Boy's Basketball
Blue Devils @ Falcons
LIVE ON : https://t.co/cOg0s65pVA
The Fairfield Union (Lancaster, OH) varsity basketball team has a home non-conference game vs. Gallia Academy (Gallipolis, OH) today @ 7:15p.",2022-12-29 16:40:35,1608190071953575937,2022-12-28 19:56:06+00:00,0,0,0,0,,,mikelarocca56,"Middletown, NJ",201,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"US 20: Wet pavement from I-84; I-84B Mountain Home (Mountain Home) to Cat Creek Summit (26m W of Fairfield). Cloudy, Large animals on roadway, Rock fall danger. https://t.co/ZtokCMpufB",2022-12-29 16:40:35,1608186852418392070,2022-12-28 19:43:18+00:00,0,0,0,0,,,FWPDScanner,"Fort Wayne, Indiana",41,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
Oren,,,"Notre Dame Catholic vs Fairfield Prep - High School Boy's Basketball
Lancers @ Jesuits
LIVE ON : https://t.co/rJa9L0jTX7
The Fairfield Prep (Fairfield, CT) varsity basketball team has a home non-conference game vs. Notre Dame Catholic (Fairfield, CT) today @ 8p.",2022-12-29 16:40:35,1608181696003985408,2022-12-28 19:22:49+00:00,0,0,0,0,,,CoachVal_RHS,"Ross, OH",267,(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
